"","Year","Area","Street","Street.2"
"1822",2011,"Dudley","Market St Stourbridge"," "
"1823",2011,"Dudley","Market St Kingswinford"," "
"1824",2011,"Dudley","Marriot Road"," "
"1825",2011,"Dudley","Marriot Road"," "
"1826",2011,"Dudley","Mary Stevens Park"," "
"1827",2011,"Dudley","Maybrook House car park Halesowen"," "
"1828",2011,"Dudley","Meadowfields Close Wordsley"," "
"1829",2011,"Dudley","Merryhill Centre Brierley Hill"," "
"1830",2011,"Dudley","Mill St Sedgley"," "
"1831",2011,"Dudley","Mill St Sedgley"," "
"1832",2011,"Dudley","Moore St"," "
"1833",2011,"Dudley","New Rd Dudley"," "
"1834",2011,"Dudley","New Road Stourbridge"," "
"1835",2011,"Dudley","New St Dudley"," "
"1836",2011,"Dudley","Odeon Cinema Merry hill"," "
"1837",2011,"Dudley","Odeon Cinema Merry hill"," "
"1838",2011,"Dudley","outside santander high St stourbridge"," "
"1839",2011,"Dudley","Park Road Wrens Nest"," "
"1840",2011,"Dudley","Playground at Priory Primary School"," "
"1841",2011,"Dudley","Princess Road Old Hill"," "
"1842",2011,"Dudley","Priory St Dudley"," "
"1843",2011,"Dudley","RHH"," "
"1844",2011,"Dudley","Ring Road Stourbridge"," "
"1845",2011,"Dudley","Ring Road Stourbridge"," "
"1846",2011,"Dudley","Rookery Park Pensnett"," "
"1847",2011,"Dudley","salop St"," "
"1848",2011,"Dudley","salop St"," "
"1849",2011,"Dudley","Sedgley Bullring"," "
"1850",2011,"Dudley","Sedgley Conservative Club"," "
"1851",2011,"Dudley","Sedgley Conservative club"," "
"1852",2011,"Dudley","short st"," "
"1853",2011,"Dudley","South Road Stourbridge"," "
"1854",2011,"Dudley","Stourbridge"," "
"1855",2011,"Dudley","Stourbridge High St"," "
"1856",2011,"Dudley","Stourbridge High St"," "
"1857",2011,"Dudley","Stourbridge High St"," "
"1858",2011,"Dudley","stourbridge high St"," "
"1859",2011,"Dudley","Stourbridge Junction"," "
"1860",2011,"Dudley","Stourbridge PS Front Office"," "
"1861",2011,"Dudley","stourbridge rd holly hall"," "
"1862",2011,"Dudley","Stourbridge Rd Lye"," "
"1863",2011,"Dudley","Stourbridge Road Brierley Hill"," "
"1864",2011,"Dudley","Stourbridge road Brierley Hill"," "
"1865",2011,"Dudley","Stourbridge Road"," "
"1866",2011,"Dudley","Tesco express amblecote stourbridge"," "
"1867",2011,"Dudley","The Swan Public House Kingswinford"," "
"1868",2011,"Dudley","Tower St Dudley"," "
"1869",2011,"Dudley","Victoria St Stoubridge"," "
"1870",2011,"Dudley","Ward B3 RHH"," "
"1871",2011,"Dudley","windmill end Dudley"," "
"1872",2011,"Dudley","Windmill Lane Cape Hill"," "
"1873",2011,"Dudley","wolverhampton St dudley"," "
"1874",2011,"Dudley","Wolverhampton St Dudley"," "
"1875",2011,"Dudley","Wolverhampton St Dudley"," "
"1876",2011,"Dudley","Worcester St Stourbridge"," "
"1877",2011,"Dudley","W ton St Dudley"," "
"1878",2011,"Dudley","W ton St Dudley"," "
"1879",2011,"Solihull","A E Soliohull Hospital"," "
"1880",2011,"Solihull","Airport"," "
"1881",2011,"Solihull","Ash Crescent Chelmsley Wood"," "
"1882",2011,"Solihull","Assembly Rooms"," "
"1883",2011,"Solihull","Auckland Drive"," "
"1884",2011,"Solihull","Auckland Drive"," "
"1885",2011,"Solihull","Auckland Drive"," "
"1886",2011,"Solihull","Auckland Drive"," "
"1887",2011,"Solihull","Auckland Drive C Wood"," "
"1888",2011,"Solihull","Auckland Drive Chelmsley Wood Solihull"," "
"1889",2011,"Solihull","Bham Airport"," "
"1890",2011,"Solihull","Bham Int train station"," "
"1891",2011,"Solihull","Bham International Train Station"," "
"1892",2011,"Solihull","Birmingham Airport"," "
"1893",2011,"Solihull","Blair Grove Chelmsley Wood Birmingham"," "
"1894",2011,"Solihull","brackleys way Solihull"," "
"1895",2011,"Solihull","Brickhill Dr"," "
"1896",2011,"Solihull","Broad St OS gatecrasher"," "
"1897",2011,"Solihull","By st Alphedge Church Solihull"," "
"1898",2011,"Solihull","Carpark Marston Green Tavern"," "
"1899",2011,"Solihull","chelmsley rd chelmsley wood"," "
"1900",2011,"Solihull","chelmsley rd chelmsley wood"," "
"1901",2011,"Solihull","Church close"," "
"1902",2011,"Solihull","clock public house clock lane"," "
"1903",2011,"Solihull","Colebrook Road"," "
"1904",2011,"Solihull","Colebrook Road"," "
"1905",2011,"Solihull","Copt heath Drive Knowle"," "
"1906",2011,"Solihull","Danford Lane"," "
"1907",2011,"Solihull","Dunton Hall Road Shirley"," "
"1908",2011,"Solihull","Foleshill Road Coventry"," "
"1909",2011,"Solihull","Forth Drive"," "
"1910",2011,"Solihull","Fox Hollies Road"," "
"1911",2011,"Solihull","Foyer of ETAP Hotel BHX"," "
"1912",2011,"Solihull","Grandys Drive Chelmsley Wood"," "
"1913",2011,"Solihull","Green Lane"," "
"1914",2011,"Solihull","Greenwood Shopping Centre"," "
"1915",2011,"Solihull","Greswold Hotel"," "
"1916",2011,"Solihull","halifax road"," "
"1917",2011,"Solihull","Helmswood Drive"," "
"1918",2011,"Solihull","Helmswood Drive"," "
"1919",2011,"Solihull","Helmswood Drive"," "
"1920",2011,"Solihull","High St"," "
"1921",2011,"Solihull","High St"," "
"1922",2011,"Solihull","High St Solihull"," "
"1923",2011,"Solihull","High St Solihull"," "
"1924",2011,"Solihull","high st solihull"," "
"1925",2011,"Solihull","High St Town Centre Solihull"," "
"1926",2011,"Solihull","High St"," "
"1927",2011,"Solihull","High St"," "
"1928",2011,"Solihull","High St"," "
"1929",2011,"Solihull","High St"," "
"1930",2011,"Solihull","High St"," "
"1931",2011,"Solihull","High St"," "
"1932",2011,"Solihull","High St"," "
"1933",2011,"Solihull","High St Solihull"," "
"1934",2011,"Solihull","High St Solihull"," "
"1935",2011,"Solihull","High St Solihull"," "
"1936",2011,"Solihull","High St Solihull"," "
"1937",2011,"Solihull","high St solihull"," "
"1938",2011,"Solihull","High St Solihull"," "
"1939",2011,"Solihull","High St Solihull"," "
"1940",2011,"Solihull","High St Solihull Town Centre"," "
"1941",2011,"Solihull","High St solihull West mids"," "
"1942",2011,"Solihull","Highfield Roa Washwood Heath Birmingham"," "
"1943",2011,"Solihull","Hillfield Park Solihull"," "
"1944",2011,"Solihull","Hobsmoat road Solihull"," "
"1945",2011,"Solihull","Hoggarts Hotel Dorridge"," "
"1946",2011,"Solihull","Kingfisher Drive Smithswood"," "
"1947",2011,"Solihull","KITTS GREEN RD KITTS GREEN BHAM"," "
"1948",2011,"Solihull","Kitts Green Road"," "
"1949",2011,"Solihull","Laburnam Ave"," "
"1950",2011,"Solihull","LG Arena"," "
"1951",2011,"Solihull","lg arena nec complex"," "
"1952",2011,"Solihull","LG Arena NEC"," "
"1953",2011,"Solihull","LG Arena NEC complex"," "
"1954",2011,"Solihull","Lode Lane"," "
"1955",2011,"Solihull","Lode Lane"," "
"1956",2011,"Solihull","Lodge Road"," "
"1957",2011,"Solihull","Manor Walk Solihull"," "
"1958",2011,"Solihull","Marlene Croft"," "
"1959",2011,"Solihull","McDonalds"," "
"1960",2011,"Solihull","Mill Lane"," "
"1961",2011,"Solihull","Mill Lane Solihull"," "
"1962",2011,"Solihull","Moordane Ave"," "
"1963",2011,"Solihull","Moorend Ave opposite Wiilow Ave Solihull"," "
"1964",2011,"Solihull","O S Avaon Croft House Wincester Drive"," "
"1965",2011,"Solihull","O S Departure terminal Birmingham International Airport Solihull"," "
"1966",2011,"Solihull","O S Grrenwood P H Helmswood Drive Chelmsley Wood Solihull"," "
"1967",2011,"Solihull","o s Loft nightclub High St Solihull"," "
"1968",2011,"Solihull","O S Mill Labe entrance to Touchwood shopping centre"," "
"1969",2011,"Solihull","o s Red Lion Earlswood"," "
"1970",2011,"Solihull","O S Rosies High St Solihull"," "
"1971",2011,"Solihull","o sThe Loft Solihull"," "
"1972",2011,"Solihull","O S Coach house P H Herbert Road Solihull west Midlands"," "
"1973",2011,"Solihull","O Neills Poplar rd Solihull"," "
"1974",2011,"Solihull","OS assembly rooms Poplar Road"," "
"1975",2011,"Solihull","OS LG Arena NEC complex"," "
"1976",2011,"Solihull","OS LG Arena NEC complex"," "
"1977",2011,"Solihull","Outside the Clock PH Clock Lane"," "
"1978",2011,"Solihull","Outside White Swan Station Road Solihull"," "
"1979",2011,"Solihull","Park in bell lane"," "
"1980",2011,"Solihull","Parkdale Road Sheldon"," "
"1981",2011,"Solihull","Poplar Rd Solihull"," "
"1982",2011,"Solihull","Poplar road"," "
"1983",2011,"Solihull","poplar road"," "
"1984",2011,"Solihull","poplar Road"," "
"1985",2011,"Solihull","Poplar Road"," "
"1986",2011,"Solihull","Poplar Road"," "
"1987",2011,"Solihull","Poplar Road"," "
"1988",2011,"Solihull","Poplar Road"," "
"1989",2011,"Solihull","poplar Road"," "
"1990",2011,"Solihull","Poplar Road"," "
"1991",2011,"Solihull","Poplar Road"," "
"1992",2011,"Solihull","Poplar Road"," "
"1993",2011,"Solihull","Poplar Road"," "
"1994",2011,"Solihull","Poplar Road"," "
"1995",2011,"Solihull","Poplar Road"," "
"1996",2011,"Solihull","Poplar Road Solihull West Midlands"," "
"1997",2011,"Solihull","Poplar road Solihull"," "
"1998",2011,"Solihull","Poplar Road Solihull"," "
"1999",2011,"Solihull","Poplar Road Solihull"," "
"2000",2011,"Solihull","poplar Road Solihull"," "
"2001",2011,"Solihull","Poplar road Solihull"," "
"2002",2011,"Solihull","Poplar road Solihull"," "
"2003",2011,"Solihull","Poplar road Solihull"," "
"2004",2011,"Solihull","Poplar Road Solihull"," "
"2005",2011,"Solihull","poplar road solihull"," "
"2006",2011,"Solihull","poplar way solihull"," "
"2007",2011,"Solihull","Poplar way Solihull"," "
"2008",2011,"Solihull","Rolls wood Drive Solihull West Midlands"," "
"2009",2011,"Solihull","Scolfield Road Kingshurst"," "
"2010",2011,"Solihull","Solihull Station Road"," "
"2011",2011,"Solihull","Solihull A E"," "
"2012",2011,"Solihull","Solihull High St"," "
"2013",2011,"Solihull","Solihull Hospital"," "
"2014",2011,"Solihull","Solihull Hospital"," "
"2015",2011,"Solihull","Solihull Moors Football Club Damson Parkway Solihull"," "
"2016",2011,"Solihull","Solihull Town centre"," "
"2017",2011,"Solihull","Solihull Town Centre"," "
"2018",2011,"Solihull","Solihull Town Centre Solihull West Midlands"," "
"2019",2011,"Solihull","Solihull Town Centre Lode Lane"," "
"2020",2011,"Solihull","solihull town centre outside Kings Chip Shop"," "
"2021",2011,"Solihull","Solihull Poplar Road"," "
"2022",2011,"Solihull","Stanley Ave"," "
"2023",2011,"Solihull","Station Rd"," "
"2024",2011,"Solihull","Station Rd at Herbert Rd Junction"," "
"2025",2011,"Solihull","Station Rd with juction of Herbert rd Solihull"," "
"2026",2011,"Solihull","Station Road"," "
"2027",2011,"Solihull","Station Road"," "
"2028",2011,"Solihull","Station Road Solihull"," "
"2029",2011,"Solihull","Station Road Solihull"," "
"2030",2011,"Solihull","Station Road Solihull"," "
"2031",2011,"Solihull","Station Road Solihull"," "
"2032",2011,"Solihull","Station Road Solihull"," "
"2033",2011,"Solihull","Station road Solihull"," "
"2034",2011,"Solihull","Station Road High St Solihull"," "
"2035",2011,"Solihull","The crescent"," "
"2036",2011,"Solihull","The Village Hotel Shirley"," "
"2037",2011,"Solihull","Usk Way Smithswood Solihull"," "
"2038",2011,"Solihull","Warwick Rd Solihull"," "
"2039",2011,"Solihull","Warwick Rd Solihull"," "
"2040",2011,"Solihull","Warwick Rd Solihull"," "
"2041",2011,"Solihull","warwick Road"," "
"2042",2011,"Solihull","Warwick Road"," "
"2043",2011,"Solihull","Warwick Road"," "
"2044",2011,"Solihull","warwick roadf solihull"," "
"2045",2011,"Solihull","Wolaston Close"," "
"2046",2011,"Sandwell","Abbey Road"," "
"2047",2011,"Sandwell","Albright Road Oldbury"," "
"2048",2011,"Sandwell","Aleander Way"," "
"2049",2011,"Sandwell","Alexandra Road Halesowen"," "
"2050",2011,"Sandwell","angels nightclub west bromwich"," "
"2051",2011,"Sandwell","angels PH west bromwich"," "
"2052",2011,"Sandwell","Anita Ave Tividale"," "
"2053",2011,"Sandwell","Astel Park Retail Center"," "
"2054",2011,"Sandwell","Aston St Tipton"," "
"2055",2011,"Sandwell","Atlas Grove"," "
"2056",2011,"Sandwell","Bank St West Bromwich"," "
"2057",2011,"Sandwell","Barker St"," "
"2058",2011,"Sandwell","bearwood high st"," "
"2059",2011,"Sandwell","Bearwood Rd"," "
"2060",2011,"Sandwell","Bearwood Road"," "
"2061",2011,"Sandwell","Bearwood Road bearwood"," "
"2062",2011,"Sandwell","Bearwood Road Smethwick"," "
"2063",2011,"Sandwell","Bearwood Road Smethwick"," "
"2064",2011,"Sandwell","Bearwood Road Smwthwick"," "
"2065",2011,"Sandwell","Beawood Road"," "
"2066",2011,"Sandwell","Beech Crescent"," "
"2067",2011,"Sandwell","Beeches Road West Bromwich"," "
"2068",2011,"Sandwell","Bella Pizza"," "
"2069",2011,"Sandwell","Beresford Rd Oldbury"," "
"2070",2011,"Sandwell","Beresford Rd Oldbury"," "
"2071",2011,"Sandwell","Beresford Rd Oldbury"," "
"2072",2011,"Sandwell","Billard Hall West Bromwich"," "
"2073",2011,"Sandwell","Birchfield Lane"," "
"2074",2011,"Sandwell","Birmingham Road Oldbury"," "
"2075",2011,"Sandwell","Birmingham Road Oldbury"," "
"2076",2011,"Sandwell","Birmingham Road Oldbury"," "
"2077",2011,"Sandwell","BIRMINGHAM ST OLDBURY WEST MIDLANDS"," "
"2078",2011,"Sandwell","Birminham Road Oldbury"," "
"2079",2011,"Sandwell","brandhall close"," "
"2080",2011,"Sandwell","Brasshouse Lane"," "
"2081",2011,"Sandwell","Broad St"," "
"2082",2011,"Sandwell","Burnttree"," "
"2083",2011,"Sandwell","Cape Hill Smethwick"," "
"2084",2011,"Sandwell","Cape Hill Smethwick"," "
"2085",2011,"Sandwell","Carters Green west brom"," "
"2086",2011,"Sandwell","Carters Green West Bromwich"," "
"2087",2011,"Sandwell","Central Ave Tipton"," "
"2088",2011,"Sandwell","Coop Brandall"," "
"2089",2011,"Sandwell","dartmouth park"," "
"2090",2011,"Sandwell","DEVONSHIRE ROAD SMETHWICK"," "
"2091",2011,"Sandwell","Dial Lane West Bromwich"," "
"2092",2011,"Sandwell","Dial Lane West Bromwich"," "
"2093",2011,"Sandwell","Duchess Parade West Bromwich"," "
"2094",2011,"Sandwell","Dudley Port"," "
"2095",2011,"Sandwell","Dudley Port Tipton"," "
"2096",2011,"Sandwell","DUDLEY PORT TIPTON"," "
"2097",2011,"Sandwell","Dudley Port Tipton"," "
"2098",2011,"Sandwell","Dudley St"," "
"2099",2011,"Sandwell","Dudley St"," "
"2100",2011,"Sandwell","dyas Ave"," "
"2101",2011,"Sandwell","Elgar Crescent Pensnett"," "
"2102",2011,"Sandwell","ESHER ROAD"," "
"2103",2011,"Sandwell","Fountain Lane Oldbury"," "
"2104",2011,"Sandwell","Freet St Oldbury"," "
"2105",2011,"Sandwell","Freeth St"," "
"2106",2011,"Sandwell","Galton Bridge"," "
"2107",2011,"Sandwell","Gladstone St West bromwich"," "
"2108",2011,"Sandwell","Goose PH West Bromwich"," "
"2109",2011,"Sandwell","GREAT BARR HOTEL"," "
"2110",2011,"Sandwell","Great Barr Hotel"," "
"2111",2011,"Sandwell","GREAT BARR HOTEL GREAT BARR"," "
"2112",2011,"Sandwell","GREAT BARR HOTEL GREAT BARR"," "
"2113",2011,"Sandwell","Great Bridge St Tipton"," "
"2114",2011,"Sandwell","Hales Lane Smethwick"," "
"2115",2011,"Sandwell","Halesowen Road"," "
"2116",2011,"Sandwell","HALESOWEN ROAD CRADLEY HEATH"," "
"2117",2011,"Sandwell","Halesowen Road Cradley Heath"," "
"2118",2011,"Sandwell","Henley Close Tipton"," "
"2119",2011,"Sandwell","High Ave"," "
"2120",2011,"Sandwell","High St West Brom"," "
"2121",2011,"Sandwell","High St Cradley Heath"," "
"2122",2011,"Sandwell","High St Great Bridge"," "
"2123",2011,"Sandwell","High St Smethwick"," "
"2124",2011,"Sandwell","High St Smethwick"," "
"2125",2011,"Sandwell","High St west brom"," "
"2126",2011,"Sandwell","High St West Brom"," "
"2127",2011,"Sandwell","high St West Bromwich"," "
"2128",2011,"Sandwell","High St West Bromwich"," "
"2129",2011,"Sandwell","High St Smethwick"," "
"2130",2011,"Sandwell","High St Stourbridge"," "
"2131",2011,"Sandwell","High St Stourbridge"," "
"2132",2011,"Sandwell","High St Stourbridge"," "
"2133",2011,"Sandwell","High St West Bromwich"," "
"2134",2011,"Sandwell","High St West Bromwich"," "
"2135",2011,"Sandwell","High St West Bromwich opposite Wilkinsons"," "
"2136",2011,"Sandwell","Holly Lane Smethwick"," "
"2137",2011,"Sandwell","Holyhead Road"," "
"2138",2011,"Sandwell","Holyhead Road handsworth"," "
"2139",2011,"Sandwell","Hugh Road"," "
"2140",2011,"Sandwell","Huntingtree Road"," "
"2141",2011,"Sandwell","hydes road"," "
"2142",2011,"Sandwell","Jct 1 Jct 2 southbound M5"," "
"2143",2011,"Sandwell","Jervoise Lane West brom"," "
"2144",2011,"Sandwell","Jervoise Lane West Bromwich"," "
"2145",2011,"Sandwell","jowitts lane"," "
"2146",2011,"Sandwell","Karatchi"," "
"2147",2011,"Sandwell","Kingsbury Road Tipton"," "
"2148",2011,"Sandwell","Lakeside Piblic Hse Carpark"," "
"2149",2011,"Sandwell","langley mead"," "
"2150",2011,"Sandwell","ledgends PH Tipton"," "
"2151",2011,"Sandwell","limes Road"," "
"2152",2011,"Sandwell","lodge Road"," "
"2153",2011,"Sandwell","Lombard St"," "
"2154",2011,"Sandwell","LONDONDERRY LANE"," "
"2155",2011,"Sandwell","Long Lane Blackheath"," "
"2156",2011,"Sandwell","Long Lane Blackheath"," "
"2157",2011,"Sandwell","Lutley Oak Halesowen"," "
"2158",2011,"Sandwell","Market Place Wednesbury"," "
"2159",2011,"Sandwell","MARKET PLACE WEDNESBURY"," "
"2160",2011,"Sandwell","Market Place Wednesbury"," "
"2161",2011,"Sandwell","Martley Road"," "
"2162",2011,"Sandwell","McDonalds Wolverhampton Road Oldbury"," "
"2163",2011,"Sandwell","Middlemore Road"," "
"2164",2011,"Sandwell","Mill Gardens Smethwick"," "
"2165",2011,"Sandwell","Newbury Lane Oldbury"," "
"2166",2011,"Sandwell","O S PIC home adderss"," "
"2167",2011,"Sandwell","o s Yummys Take away Stourbridge"," "
"2168",2011,"Sandwell","oak road"," "
"2169",2011,"Sandwell","OFF Birmingham Road Rowley Regis"," "
"2170",2011,"Sandwell","Oldbury Rd"," "
"2171",2011,"Sandwell","Oldbury Rd"," "
"2172",2011,"Sandwell","Oldbury Rd Carpark of Bulls Head"," "
"2173",2011,"Sandwell","Oldbury Road"," "
"2174",2011,"Sandwell","Outside Goose Public House"," "
"2175",2011,"Sandwell","Outside home address"," "
"2176",2011,"Sandwell","Outside the Bulls Head PH"," "
"2177",2011,"Sandwell","PARK CRECENT WEST BROM"," "
"2178",2011,"Sandwell","park Road Smethwick"," "
"2179",2011,"Sandwell","Piddock Road Police Station"," "
"2180",2011,"Sandwell","portland rd warley"," "
"2181",2011,"Sandwell","potters lane"," "
"2182",2011,"Sandwell","Pound Road"," "
"2183",2011,"Sandwell","Radford Close"," "
"2184",2011,"Sandwell","redwood road"," "
"2185",2011,"Sandwell","Regent Court"," "
"2186",2011,"Sandwell","Resovoir Road Oldbury"," "
"2187",2011,"Sandwell","Ruskin St West Brom"," "
"2188",2011,"Sandwell","Russells Hall Hospiatl"," "
"2189",2011,"Sandwell","SAINTS WAY WEST BROMWICH"," "
"2190",2011,"Sandwell","Sandwell Hospital"," "
"2191",2011,"Sandwell","sandwell hospital a and e"," "
"2192",2011,"Sandwell","shaftsbury St"," "
"2193",2011,"Sandwell","Silverlands Ave"," "
"2194",2011,"Sandwell","Smethwick Front office"," "
"2195",2011,"Sandwell","Smethwick High St"," "
"2196",2011,"Sandwell","Smethwick High St outside Red Cow"," "
"2197",2011,"Sandwell","st andrews church"," "
